Date,ABEV3,B3SA3,BBDC4,BOVA11,BRML3,CIEL3,CMIG4,COGN3,CSNA3,EQTL3,GGBR4,IRBR3,ITSA4,ITUB4,MGLU3,PETR4,PRIO3,USIM5,VALE3,VVAR3
2020-02-13,15.775706,15.575374,28.682644,110.900002,18.4,7.020745,11.584833,11.8,12.790857,24.942219,20.545956,28.969322,12.465725,33.000923,13.912352,28.750187,8.97,10.192855,46.96299,15.01
2020-02-14,15.91145,15.770144,28.036255,110.080002,18.08,7.108504,11.616186,11.71,12.465916,24.554272,19.886312,30.603262,12.304818,32.444363,13.736773,28.459976,9.1,9.749685,45.936176,14.73
2020-02-17,16.09568,16.238222,27.803549,110.800003,17.76,7.059749,11.81214,11.71,12.889323,24.951681,20.080324,32.32552,12.304818,32.146881,14.351304,28.401937,9.0,9.582268,48.106888,15.1
2020-02-18,15.688438,16.0623,27.689766,111.139999,17.67,7.215766,11.804302,11.4,13.115797,24.412336,19.905712,32.060558,12.484656,32.281216,14.197673,28.779207,9.39,9.621661,47.557453,14.97
2020-02-19,15.639957,16.690594,28.086933,112.080002,17.950001,7.264521,11.741598,11.15,13.322577,25.036839,19.818407,32.387348,12.626635,32.741833,14.10988,29.553102,9.41,9.572419,47.566463,15.9
2020-02-20,15.678742,16.432995,27.681126,110.199997,17.66,7.020745,11.443746,11.05,13.01733,24.56373,18.945351,30.373625,12.541445,32.626682,13.787984,28.943661,9.596,9.316367,47.017033,15.95
2020-02-21,15.756311,16.351316,27.465271,109.449997,17.870001,6.874479,11.725921,11.05,12.92871,24.932755,18.528225,28.722021,12.335378,31.812098,13.766036,28.189114,9.592,9.03077,45.152565,16.639999
2020-02-26,,,,,,,,,,,,,,,,,,,,
2020-02-27,14.059479,14.463296,25.876587,99.199997,16.33,6.328421,10.738309,9.94,11.146458,22.936243,16.578396,30.143991,11.430205,30.244862,12.254088,24.474419,7.96,8.06565,40.054546,14.08
2020-02-28,14.098264,15.079022,26.360094,100.599998,16.34,6.679459,10.942102,10.09,11.008605,23.333652,16.423187,29.366764,11.565018,31.15016,12.31993,24.513113,7.88,8.045953,39.910435,13.81
2020-03-02,14.272795,15.707313,26.714098,102.989998,16.75,6.903733,11.279143,10.25,12.160668,24.497498,16.821615,26.805452,11.873676,31.047897,12.814973,25.664284,8.46,8.341399,41.756886,14.34
2020-03-03,14.292187,15.5848,26.020603,101.75,16.540001,7.020745,11.302659,10.49,11.983428,24.374489,16.967382,24.729904,11.700054,30.483044,12.888129,25.199944,8.356,8.164132,41.747879,14.37
2020-03-04,14.844871,15.641345,26.305689,103.099998,16.98,7.186512,11.819979,10.43,12.131127,25.453173,17.81284,16.825169,11.767575,30.775208,12.790586,26.012533,8.266,8.735326,43.747456,14.98
2020-03-05,14.767301,14.799433,25.441786,98.790001,15.84,6.708712,11.255629,9.98,11.7668,24.393414,16.938229,14.104879,11.410688,29.723398,11.654186,24.464746,7.91,8.272462,42.198235,13.96
2020-03-06,14.854566,14.601521,24.716118,94.400002,15.01,6.396679,10.730471,9.0,10.939677,23.560743,15.694343,14.458164,11.15026,29.090364,11.054286,22.085018,7.088,7.750509,40.180645,11.56
2020-03-09,14.224314,12.848584,22.936487,82.699997,13.85,5.870123,9.640963,7.54,8.172756,21.053274,12.876164,12.152983,10.446133,27.07439,9.842289,15.52626,4.498,6.499791,34.073837,9.58
2020-03-10,13.98191,14.45073,23.48938,88.629997,14.29,6.182156,9.907461,8.15,9.226354,21.289829,13.935411,12.09999,10.667981,27.746386,11.459097,16.986988,5.106,7.011896,40.36079,11.62
2020-03-11,13.332264,13.366925,21.588808,82.059998,12.48,5.801866,8.92769,7.55,7.89705,20.248993,12.331964,11.216779,10.031373,25.486935,10.505595,15.332788,4.662,6.40131,36.694904,11.0
2020-03-12,11.22819,11.588857,18.694752,70.099998,11.3,4.573236,7.20329,5.98,6.479125,18.053776,10.300932,8.08138,8.94143,22.984018,8.291325,12.188841,3.138,5.514975,31.840075,8.5
2020-03-13,12.314163,12.842301,21.847977,79.489998,11.93,5.528837,8.230092,6.67,7.828122,19.208157,12.098735,8.832109,9.838463,25.525894,10.242223,14.897471,3.734,6.421006,38.640434,9.71
2020-03-16,10.694901,10.772078,18.729307,68.400002,9.96,4.875517,7.305186,5.29,7.08962,17.561743,10.388392,7.728096,8.777452,23.178797,8.308394,12.662851,3.1,5.790723,35.163696,7.56
2020-03-17,11.334848,11.164759,20.232491,71.0,10.51,5.324065,7.775476,5.91,7.631188,18.72559,10.514724,7.816418,9.201857,24.542257,8.674188,12.575788,2.938,5.751331,37.388447,7.04
2020-03-18,10.850039,10.303999,17.874046,65.010002,8.0,4.963277,7.195451,4.75,6.607132,17.031864,9.241685,6.359119,8.748517,22.837934,7.025677,10.921589,2.07,4.530158,34.81242,4.82
2020-03-19,11.344544,10.212896,17.925882,65.0,8.8,4.534231,7.399243,4.86,6.262498,16.842621,9.319427,6.703571,8.449502,22.253593,7.449997,11.811567,2.366,4.431676,32.785824,5.11
2020-03-20,11.683911,10.190905,16.621395,64.769997,8.27,4.319708,6.975982,4.91,6.065564,16.341125,8.989021,6.44744,8.015455,21.474468,7.474384,11.608418,2.48,4.254409,31.695963,4.97
2020-03-23,11.160317,9.565755,15.265078,61.139999,7.9,4.036929,6.388117,4.53,5.711083,15.413836,8.396231,6.182476,7.263102,19.984411,7.367084,11.124736,2.376,3.742304,30.71419,4.41
2020-03-24,10.947001,11.406652,17.563046,67.400002,8.94,3.949169,6.584073,4.48,5.711083,15.934255,9.251403,7.224666,7.783961,21.912725,8.944876,12.817631,2.614,3.958964,33.902702,5.01
2020-03-25,11.296063,12.185736,18.876173,71.730003,9.96,4.875517,7.109231,5.0,6.449585,16.085649,10.223189,7.948898,8.30482,22.984018,9.754498,13.852714,3.458,4.805906,36.793976,5.71
2020-03-26,12.411126,12.238968,19.273563,74.57,11.49,4.875517,7.838182,5.85,6.991153,17.126486,10.621621,8.770285,8.661706,23.617054,10.027623,13.92043,3.786,5.061959,37.829792,5.7
2020-03-27,12.110544,11.691003,18.02091,70.220001,10.9,4.495227,7.226804,5.32,6.666213,15.659851,9.815039,9.185393,8.198721,22.370462,9.510635,12.865999,3.62,4.815754,36.118446,5.7
2020-03-30,12.168721,11.719509,18.582443,71.970001,10.8,4.641493,7.140584,5.06,6.951766,16.643915,9.504067,9.485685,8.507377,23.480711,10.144677,12.943388,3.4,4.707425,37.622631,5.45
2020-03-31,11.557861,11.371092,17.943157,69.349998,9.98,4.32946,6.98382,4.0,6.872993,16.653376,9.76645,8.549481,8.45915,22.487326,9.508198,13.533484,3.34,4.845299,38.928665,5.28
2020-04-01,11.334848,10.975162,17.157011,68.18,9.46,4.173443,6.607587,3.87,6.735139,15.527383,9.299993,8.222693,7.967227,20.854986,9.139964,13.833367,3.296,4.618791,39.063766,4.65
2020-04-02,11.625734,11.656161,17.249743,69.629997,9.53,4.124688,6.435148,3.66,6.863146,15.366526,9.756731,8.099044,8.073328,20.952438,8.752222,15.003883,3.9,4.559702,38.532349,4.38
2020-04-03,11.043963,11.355255,16.609903,66.900002,8.85,3.880912,6.231355,3.72,6.154184,15.025887,9.066764,7.586782,7.822543,20.133837,8.666872,14.839431,4.166,4.018053,36.478733,4.1
2020-04-06,11.499683,11.786025,18.183565,71.57,9.14,3.949169,6.662455,4.2,6.449585,15.905869,9.426324,8.991088,8.401277,21.615122,9.315545,15.2554,5.144,4.008204,38.847599,4.36
2020-04-07,12.032974,12.194625,18.86664,73.510002,9.12,4.007676,6.795704,4.48,6.843452,15.593616,10.028831,9.008752,8.652061,22.414246,9.776445,15.864841,5.5,4.047598,39.433056,4.42
2020-04-08,11.936013,12.451188,19.368134,75.730003,9.95,4.895019,6.952467,4.6,7.296401,16.577682,10.738235,8.955758,8.989654,23.564186,10.232468,16.754818,5.598,4.323346,39.189865,5.03
2020-04-09,11.732393,12.356164,19.359489,74.870003,9.45,4.70975,7.187613,4.58,7.06008,17.344114,10.39811,8.920431,8.912489,22.901503,10.156871,16.271133,4.94,4.264257,38.982704,5.15
2020-04-13,11.732393,12.460689,19.860987,75.959999,9.52,4.826762,7.430596,4.87,7.217628,17.495508,10.913156,9.176562,9.15363,23.388773,10.220275,16.377548,4.692,4.441525,40.144619,5.43
2020-04-14,11.722696,12.530372,20.078012,76.849998,9.71,4.70975,7.791153,4.96,7.325941,17.448198,11.233847,10.580868,9.259731,23.681133,10.64406,16.184072,4.738,4.697576,40.108589,6.09
2020-04-15,11.548165,12.6444,19.497828,76.050003,9.31,4.690248,7.877373,5.25,7.178241,17.363037,10.9909,10.457217,8.970365,22.80405,10.879767,15.845492,4.7,4.628639,38.901638,6.32
2020-04-16,11.10214,12.451188,18.993746,74.93,9.38,4.504978,7.924402,5.11,7.325941,17.410347,11.253282,10.430721,8.70029,22.229078,11.306523,15.20703,4.5,4.480917,38.514332,6.41
2020-04-17,11.247582,12.520871,19.364676,76.0,9.59,4.417219,7.947917,5.04,7.473642,17.978077,11.952968,10.734172,8.816035,22.628633,11.063373,15.60365,4.402,4.559702,39.631214,6.48
2020-04-20,11.257279,12.85662,18.73694,75.660004,10.15,4.290455,7.885212,5.09,7.207781,18.252481,11.515665,10.743177,8.652061,22.063404,12.028532,15.429524,4.12,4.599095,38.244118,6.59
2020-04-22,11.266975,13.306395,18.670364,77.699997,10.47,4.300207,7.947917,5.08,7.227474,18.432261,11.369896,9.959727,8.642415,21.800283,12.542127,16.203419,3.962,4.746817,38.640434,7.4
2020-04-23,11.199101,13.06567,18.404053,76.650002,10.61,4.153941,7.72061,4.9,7.385021,17.703674,11.593407,9.11324,8.526669,21.488428,12.274166,16.397333,3.99,4.687728,39.189865,7.36
2020-04-24,10.77247,11.719509,16.967867,72.410004,9.3,3.978422,6.858409,4.61,6.971459,16.975092,10.621621,8.167697,8.102262,20.348232,11.755608,15.429938,3.71,4.274105,39.415043,6.38
2020-04-27,11.257279,12.425848,17.462448,75.290001,9.55,4.007676,6.913276,4.6,7.138854,17.684752,11.000618,8.518898,8.362694,21.020655,12.281609,15.913638,3.75,4.274105,40.126602,7.57
2020-04-28,11.344544,12.606391,18.993746,78.300003,10.35,4.075933,7.367891,4.98,7.690268,18.063238,11.641995,8.10466,8.951073,22.755323,12.852269,16.688007,4.358,4.638487,40.180645,9.04
2020-04-29,11.315456,12.638066,19.630987,80.18,10.67,4.124688,7.650066,5.59,8.891565,17.84561,12.108454,9.230307,8.93178,23.05743,12.559495,17.607058,4.302,5.029571,42.090149,9.18
2020-04-30,10.995482,12.169285,18.213827,77.209999,10.04,3.95892,7.46195,5.54,8.822639,17.344114,11.408767,9.203293,8.680997,22.190094,12.331232,17.461943,4.09,4.771135,40.405827,9.18
2020-05-04,11.402722,12.156615,15.823071,76.099998,9.35,3.841908,7.24248,5.22,8.111861,17.031864,11.146385,8.635965,8.391632,21.346569,12.762948,16.81377,3.946,4.651856,39.568165,9.5
2020-05-05,11.577252,12.270643,15.839494,76.540001,9.1,3.812654,7.250318,4.96,7.845737,17.192719,11.185257,8.113666,8.594186,22.136461,12.455289,17.355528,4.236,4.582277,39.361004,9.7
2020-05-06,11.470595,12.17562,15.51059,76.199997,8.74,3.715144,6.913276,4.98,7.983727,16.672304,11.311589,8.230734,8.391632,21.687883,13.683449,16.71703,4.158,4.562398,39.928448,10.01
2020-05-07,11.189405,11.671997,14.84412,75.400002,8.14,3.510373,6.490014,4.71,8.377303,15.801785,12.098735,7.663406,7.996161,20.90774,14.090355,16.871819,4.156,4.711495,41.477665,9.74
2020-05-08,11.674215,11.960234,15.51059,77.43,8.18,3.666389,6.76435,4.73,8.397038,16.653376,12.633218,8.140681,8.189073,21.765892,13.780212,17.877934,4.044,4.781075,43.999653,8.85
2020-05-11,11.577252,11.656161,15.276893,76.139999,7.95,3.549376,6.505691,4.52,7.913543,16.927778,12.147325,6.933987,8.121555,21.824409,13.633826,17.558685,4.22,4.731376,42.99086,8.88
2020-05-12,11.363937,11.317245,14.800842,75.0,7.82,3.451866,6.317575,4.36,7.775401,16.369513,11.787765,7.240163,7.890062,21.073521,13.596609,17.549011,4.16,4.562398,42.747669,8.55
2020-05-13,10.917912,11.453444,14.671009,75.150002,7.99,3.247094,6.20784,4.15,7.420179,15.896403,11.301871,6.672837,7.928645,21.063772,13.671042,17.01693,4.052,4.323841,43.720432,9.14
2020-05-14,11.383329,11.979239,15.475968,76.25,8.61,3.461617,6.732998,4.2,8.278631,16.691225,11.408767,6.339645,8.218013,21.990183,13.770288,16.833118,4.204,4.522638,43.315113,9.02
2020-05-15,11.286368,12.524038,14.809497,74.559998,8.4,3.383609,6.435148,4.21,7.775401,16.653376,10.611902,6.03347,7.85148,21.093018,13.678487,16.591265,4.164,4.482879,43.279087,8.68
2020-05-18,11.732393,13.300058,15.58849,78.029999,9.0,3.607883,6.881924,4.65,8.170091,17.315725,11.486509,6.618806,8.237301,22.107206,13.832315,17.935982,5.0,4.870534,46.170361,8.87
2020-05-19,11.577252,12.897796,15.129749,77.650002,9.05,3.510373,6.685969,4.61,8.623985,16.814236,11.467075,6.348651,7.947935,21.151541,14.534478,18.071419,5.4,4.800954,47.107098,9.29
2020-05-20,11.771178,12.872457,15.285547,78.449997,9.47,3.471368,6.874086,4.57,8.456242,16.558756,11.583689,6.852941,7.957581,21.063772,14.117648,18.671219,5.252,5.019632,47.287243,9.16
2020-05-21,11.519076,13.816351,16.13378,79.970001,10.21,3.39336,7.250318,4.7,8.406906,16.596605,11.710022,6.348651,8.381984,22.272987,14.462524,18.564804,5.5,4.940112,46.053272,9.49
2020-05-22,11.383329,13.898705,16.228994,79.940002,9.65,3.325103,7.336538,4.3,8.387171,17.060249,11.272717,6.456712,8.545959,22.389999,14.303732,18.061745,5.38,4.691616,45.278664,9.7
2020-05-25,11.897228,14.728573,17.380171,82.599998,10.18,3.588381,7.861696,4.73,8.525312,18.451187,12.011274,7.024039,8.912489,23.365179,14.986044,18.845354,5.796,4.850654,45.125542,11.21
2020-05-26,12.149328,14.728573,16.627142,82.449997,10.03,3.715144,8.206576,4.81,8.416773,18.347101,11.612843,6.654827,8.603832,22.438765,15.998344,19.029165,5.76,4.870534,44.314903,11.57
2020-05-27,12.973505,14.757079,16.912771,84.68,10.46,3.900414,8.567132,5.3,9.32456,19.018913,12.885882,6.933987,8.787098,23.140892,16.712912,19.280695,5.95,5.665722,45.611923,12.18
2020-05-28,12.430518,14.554363,16.531931,83.650002,9.95,3.949169,8.316312,5.23,9.482436,18.82967,13.148264,7.321209,8.680997,22.731319,16.189392,19.125908,5.846,5.963919,45.116535,12.58
2020-05-29,12.100847,14.427666,16.4021,84.150002,9.81,3.988173,8.465236,5.26,10.183012,18.971601,13.051086,7.474298,8.545959,22.468018,15.966091,19.677336,6.196,6.113017,47.737598,12.4
2020-06-01,12.217203,14.421331,17.137817,85.330002,10.43,4.066182,8.543618,5.63,10.212614,18.78236,13.138547,7.483303,8.768311,23.087662,15.804817,19.667662,6.258,6.152776,48.115894,13.43
2020-06-02,12.575961,14.715902,17.907999,87.779999,10.42,4.290455,8.723897,6.4,10.607305,19.018913,13.954846,7.744453,9.222674,24.639198,15.333402,20.702803,6.718,6.878386,48.115894,13.28
2020-06-03,12.847455,15.463417,18.705067,89.370003,11.23,4.42697,8.825794,6.78,10.459296,19.681263,14.907196,9.680566,9.483695,25.292992,15.477308,20.770521,6.496,6.858507,48.332069,13.48
2020-06-04,12.973505,15.704142,18.973646,90.309998,10.97,4.270953,8.763086,6.74,10.350756,19.492022,14.926633,9.410411,9.590038,26.024849,15.008373,20.731825,6.784,6.838627,50.133484,13.95
2020-06-05,13.62315,15.542604,19.320192,91.050003,10.9,4.387966,8.935527,6.9,10.488897,19.454172,14.741995,9.680566,9.706044,26.600573,14.750336,21.379999,7.454,6.858507,49.18774,14.85
2020-06-08,14.156441,16.381973,20.333857,93.949997,11.44,4.52448,9.413656,6.9,12.284739,20.390923,15.062683,10.581085,10.054069,27.673962,15.477308,21.795988,7.472,7.405199,49.340858,15.5
2020-06-09,13.884947,16.176092,19.883341,92.949997,11.77,4.719501,9.445009,6.95,11.890048,20.599094,14.537918,11.904845,10.015399,27.127514,15.477308,21.012377,7.04,7.256101,49.53001,14.97
2020-06-10,13.535884,16.071564,18.956318,91.169998,11.16,4.446472,9.021748,6.66,11.327614,20.372002,13.935411,11.670711,9.696377,25.946785,16.02812,20.702803,6.584,6.848566,48.818455,14.95
2020-06-12,13.157732,15.789665,18.739719,89.25,10.79,4.105186,8.645515,6.35,10.725712,20.438234,13.488391,10.346951,9.464361,25.429607,15.866845,19.928867,6.168,6.371453,48.097885,14.64
2020-06-15,13.021987,15.681969,18.32386,89.07,10.5,4.680497,8.426045,6.39,10.469162,20.32469,13.167701,9.320358,9.242011,24.83436,16.338261,20.02561,6.7,6.321754,48.530224,15.62
2020-06-16,12.857151,15.678802,19.086273,90.0,10.37,4.836513,8.716057,6.15,11.150003,20.211145,14.382432,9.194286,9.43536,25.546701,16.375477,20.67378,6.626,6.510611,49.890293,15.15
2020-06-17,13.351657,16.217266,19.389507,91.949997,10.64,5.051036,9.186349,6.43,11.011862,20.90188,14.304689,9.07722,9.599703,25.868713,16.670732,20.741499,6.666,6.729288,50.619869,15.14
2020-06-18,13.264391,15.951203,19.320192,92.629997,10.56,5.489833,8.904176,6.33,11.495358,20.561243,14.868326,9.140256,9.90906,26.883558,17.293497,20.896288,7.034,6.759108,50.592846,15.13
2020-06-19,13.41953,16.153917,19.372179,92.639999,10.72,5.55809,8.91985,6.31,11.061198,20.958654,15.014093,9.35638,10.063739,27.410503,17.715288,20.770521,7.024,6.938025,49.692139,15.18
2020-06-22,13.681326,15.941701,18.696404,91.75,10.6,5.37282,9.076615,6.61,10.972393,20.987041,14.790583,10.896265,9.812386,26.561543,17.591234,20.267464,6.92,6.918146,49.539017,14.9
2020-06-23,13.506796,16.559349,18.670414,92.260002,10.48,5.265559,8.935527,7.01,11.228942,20.958654,15.072401,10.355955,9.725379,26.210255,17.429958,20.944658,7.132,7.633816,50.070435,15.03
2020-06-24,13.264391,16.676544,18.06395,90.769997,10.34,4.582986,8.653353,6.76,10.932924,20.987041,15.295912,9.959727,9.445028,25.214926,17.318308,20.315836,6.716,7.285921,49.890293,14.58
2020-06-25,13.749201,17.420891,18.497135,92.389999,10.2,4.748754,8.770926,6.71,10.982261,21.374989,15.218168,10.130826,9.628707,25.517426,17.291016,20.770521,7.088,7.246161,50.439728,14.55
2020-06-26,13.526188,16.929941,17.925325,90.220001,9.64,4.514729,8.308473,6.36,10.567836,21.280367,14.751711,10.680141,9.338683,25.088074,17.206657,20.161047,6.89,7.057303,50.097458,14.29
2020-06-29,13.82677,17.408222,18.54912,92.300003,10.15,4.504978,8.520103,6.55,10.40996,21.611542,15.247322,11.220452,9.561033,25.839445,17.469658,20.954332,6.99,7.107003,50.106464,15.38
2020-06-30,13.710416,17.449398,17.933992,91.620003,10.08,4.504978,8.637677,6.61,10.538234,21.971104,15.558294,9.905697,9.271012,24.83436,17.777317,20.847916,7.078,7.226281,50.367668,15.31
2020-07-01,13.923732,17.794558,18.332525,92.68,10.39,4.748754,8.755249,6.97,10.449429,22.66184,15.043247,9.194286,9.464361,25.483656,17.938593,21.002701,6.9,7.29586,49.124691,15.99
2020-07-02,13.739505,17.848547,18.392336,92.5,10.3,4.729252,8.716057,6.92,10.715844,22.340128,15.334783,8.068639,9.61904,25.923033,17.392744,21.341301,7.084,7.3058,49.980366,15.39
2020-07-03,13.710416,17.943819,18.513737,93.190002,10.48,4.680497,8.723897,7.2,10.567836,22.936243,15.266758,8.717012,9.638371,25.87421,17.864159,21.263906,6.966,7.415139,49.773197,15.55
2020-07-06,13.923732,17.950176,19.641041,95.309998,10.93,4.70975,8.904176,7.6,11.051331,22.851084,15.694343,8.563925,10.015399,27.075165,17.861677,21.77664,7.432,7.564237,50.953129,15.96
2020-07-07,14.010997,18.156607,18.825912,94.099998,10.74,4.631741,8.825794,7.45,10.794782,23.059252,15.325066,8.563925,9.657706,25.747282,18.539028,21.505762,7.43,7.405199,50.772987,15.86
2020-07-08,14.263099,19.261818,19.467609,96.099998,10.87,4.875517,9.013909,7.66,11.209207,23.210648,15.509705,8.392826,9.83172,26.30382,19.030289,21.912079,7.33,7.653695,51.628662,16.370001
2020-07-09,14.195226,18.702862,19.034029,95.410004,11.03,4.778007,9.068777,7.78,10.932924,23.028458,15.597164,8.374816,9.860722,26.313585,19.700195,21.418694,7.328,7.425079,50.818024,17.549999
2020-07-10,14.398846,19.039509,19.31152,96.339996,11.27,4.787758,9.029587,8.64,11.080933,23.43112,15.645754,8.284764,9.889725,26.55768,19.893724,21.77664,7.224,7.385319,51.313416,17.620001
2020-07-13,13.57467,19.020452,19.0427,95.050003,10.81,4.856015,9.147158,8.68,11.515092,22.913412,15.801242,8.753033,9.706044,26.167126,19.973122,21.438042,7.728,7.34556,51.925896,17.65
2020-07-14,13.487403,19.417439,19.36355,96.599998,10.85,4.778007,8.943366,8.62,12.02819,22.721668,16.131649,9.062531,9.822052,26.606501,19.973122,22.153933,7.974,7.474778,55.573772,17.75
2020-07-15,13.855859,19.655632,19.684393,98.029999,11.05,4.778007,8.974719,8.75,11.771642,23.392771,16.083055,8.906617,9.928394,26.792015,20.221233,22.579599,8.026,7.464839,55.654835,18.450001
2020-07-16,13.62315,19.531775,19.337532,96.82,11.01,4.699999,8.817954,9.19,11.534826,23.373594,15.781805,8.721467,9.812386,26.342873,19.893724,21.979797,7.934,7.34556,54.15065,19.0
2020-07-17,13.729808,20.29081,19.432922,99.129997,11.33,5.129045,8.88066,9.35,11.742039,23.785845,15.849831,8.770191,9.928394,26.577208,20.345291,21.999146,7.832,7.444958,54.979301,19.719999
2020-07-20,13.691024,21.40555,19.615025,100.5,11.5,5.109542,9.123645,9.6,11.712438,23.601276,15.849831,8.692234,10.073403,26.655321,21.585857,21.999146,8.024,7.415139,54.763134,21.17
2020-07-21,14.23401,21.002214,20.143988,100.290001,11.49,5.197302,9.021748,9.4,11.505225,23.348755,15.694343,8.302447,10.170079,27.123983,20.915953,22.608624,8.23,7.34556,53.77235,20.620001
2020-07-22,14.263099,21.183239,19.797127,100.379997,10.93,5.382571,9.719346,9.39,11.653234,23.601276,16.267698,7.961385,10.170079,26.430752,21.002792,22.299047,8.124,7.464839,53.358028,21.290001
2020-07-23,13.962516,20.808483,19.510965,98.400002,10.42,5.09004,9.515553,8.75,11.495358,23.513865,15.927573,7.649556,10.025069,25.87421,19.948309,21.835121,7.9,7.266041,53.006744,19.799999
2020-07-24,14.476416,20.754494,19.63237,98.589996,10.3,5.138795,9.413656,8.28,11.455889,23.931501,16.65641,8.127044,10.102406,25.844915,19.767187,21.989912,7.698,7.504598,52.781574,19.540001
2020-07-27,14.815782,21.033972,20.534208,100.459999,10.13,5.109542,9.680156,8.33,12.077526,24.290863,17.336664,7.961385,10.653449,27.143509,19.68779,22.444611,8.028,8.04135,55.276535,18.91
2020-07-28,14.631554,20.716381,20.395464,100.050003,10.31,4.992529,9.711507,9.0,12.13673,24.135464,17.229765,7.990619,10.518104,26.987297,19.948309,22.057632,7.874,7.941951,54.348804,20.41
2020-07-29,14.689731,20.525826,21.037155,101.480003,10.34,4.817011,9.554744,9.24,12.827437,24.135464,17.48243,7.971129,10.759789,27.621939,19.901167,22.415586,7.874,8.100989,56.699654,20.120001
2020-07-30,14.10796,20.519476,20.300077,101.309998,10.3,4.719501,9.593935,9.46,12.610358,24.718212,17.239485,7.863938,10.547107,27.153273,20.665358,22.076982,7.932,8.160628,55.186462,20.200001
2020-07-31,13.477707,20.147896,19.458935,99.290001,9.9,5.236305,9.405819,8.28,12.087394,24.795912,16.957666,7.766491,10.31509,26.254999,20.047892,21.477171,7.918,8.08111,54.682068,19.52
2020-08-03,13.29348,20.29081,19.250822,99.199997,9.59,5.265559,9.434029,7.85,12.847173,24.621086,17.006254,7.503386,10.34409,26.650654,20.606079,21.090193,7.902,8.349486,54.276749,20.110001
2020-08-04,12.992897,20.078026,18.850702,97.599998,9.45,5.002281,9.225496,7.4,12.590624,24.086901,16.986818,7.405939,9.870391,25.09734,20.588612,21.070845,7.658,8.13081,54.673061,19.860001
2020-08-05,12.779581,20.166952,18.937489,98.989998,10.18,4.934024,9.150423,7.38,12.945845,24.446262,17.997477,7.337727,9.860722,25.077799,20.71339,22.425261,8.698,8.448884,56.015118,20.0
2020-08-06,12.857151,20.341627,19.067673,100.169998,11.32,5.460579,9.517443,7.27,12.935977,24.300575,17.550455,7.639811,9.976731,25.429499,21.439608,22.463957,8.436,8.279907,55.690865,19.59
2020-08-07,12.905632,19.86524,18.954844,98.830002,10.84,5.119293,9.325592,7.29,12.778101,23.941214,17.113152,7.571598,9.870391,24.892183,21.374723,22.04796,8.778,8.250088,54.447887,19.030001
2020-08-10,12.837759,19.769964,19.119743,99.540001,10.86,5.021783,9.333933,7.39,13.784562,23.892653,17.744812,7.54995,10.015399,25.214567,20.446363,22.68647,9.082,8.627802,56.024128,19.17
2020-08-11,13.002593,19.322165,18.963522,98.199997,11.03,4.934024,9.183789,7.33,13.735226,23.222492,17.637915,8.003933,9.860722,24.921492,20.211777,22.328516,8.76,8.429005,54.294765,18.74
2020-08-12,13.070467,19.531775,18.789946,98.330002,10.59,4.904771,8.983598,7.19,13.626686,23.319616,17.599047,7.727595,9.773716,24.638178,19.979687,22.715492,8.88,8.588043,55.393627,18.16
2020-08-13,12.80867,19.261818,18.399391,96.510002,9.77,4.865766,8.691651,6.92,13.508278,22.882555,17.356098,7.579557,9.532032,23.934792,20.077015,22.096331,8.716,8.637742,54.357815,18.780001
2020-08-14,12.857151,19.236414,18.425426,97.470001,10.25,4.826762,8.674969,7.19,13.498412,23.319616,17.48243,7.66838,9.599703,24.159487,20.403938,21.931866,8.618,8.727201,55.258522,18.6
2020-08-17,12.459607,18.451965,17.887333,95.830002,9.65,4.680497,8.499802,6.88,13.75496,22.736868,17.511583,7.47,9.309683,23.583099,20.376488,21.864145,8.414,8.796781,56.051147,17.540001
2020-08-18,12.682619,19.627047,18.078274,98.25,9.75,4.719501,8.725018,6.96,14.623279,23.271053,18.940109,7.55,9.493746,23.732796,22.335524,22.270472,8.81,9.393171,56.798733,18.969999
2020-08-19,12.459607,18.918825,18.008837,97.0,9.56,4.778007,8.775064,6.58,14.69235,22.649456,19.455154,7.19,9.425933,23.615311,22.385435,22.144703,9.342,9.591969,56.195263,19.280001
2020-08-20,12.488695,19.798548,17.965443,97.669998,9.88,4.758505,8.716675,6.57,14.613412,22.911694,19.698101,7.31,9.367807,23.615311,21.798971,21.989912,9.178,9.691367,56.699654,19.549999
2020-08-21,12.575961,19.363447,17.965443,97.599998,9.83,4.817011,9.016964,6.56,14.287792,22.766006,19.124746,8.21,9.425933,23.576141,21.798971,21.825447,8.954,9.512449,56.024128,19.74
2020-08-24,12.469303,19.341217,18.373356,98.5,9.8,4.904771,9.008621,6.37,14.356863,23.436165,19.017853,7.93,9.522807,23.967773,21.731592,22.222097,8.856,9.631728,56.708664,20.35
2020-08-25,12.362645,19.642927,18.373356,98.349998,9.77,4.739003,9.275543,6.2,14.643014,23.436165,18.998415,7.94,9.445308,23.791538,21.961184,22.125355,8.86,9.820586,55.501713,20.700001
2020-08-26,12.314163,19.214182,17.991478,96.629997,9.43,4.62199,8.883502,6.06,14.416066,23.096231,18.988701,7.69,9.328817,23.292215,22.497736,21.496517,8.766,9.681428,55.618805,20.290001
2020-08-27,12.294772,19.14431,18.260529,96.870003,9.42,4.534231,8.99194,6.07,14.751554,23.018532,18.706881,7.62,9.406478,23.674055,22.95443,21.428797,8.614,9.701307,54.754124,20.360001
