Date,ADA-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,EOS-USD,ETC-USD,ETH-USD,GAS-USD,LINK-USD,LTC-USD,REP-USD,TRX-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2020-07-24,0.121888,235.516464,19.152901,9536.892578,0.00322,2.59389,6.251893,279.215424,1.827015,7.432153,44.182541,23.129045,0.017959,0.016982,0.095563,71.57962,0.204049
2020-07-25,0.143578,249.510101,19.776423,9677.113281,0.003234,2.726145,6.676862,304.056763,1.782704,7.657824,48.804768,23.062056,0.018683,0.018155,0.100179,73.463562,0.214102
2020-07-26,0.148108,246.824432,19.521025,9905.166992,0.003235,2.713975,6.62023,309.643616,1.752031,7.499005,47.978718,22.267826,0.018525,0.017546,0.098732,77.942444,0.214982
2020-07-27,0.138771,267.427612,19.620329,10990.873047,0.003153,2.840771,7.110229,321.514099,1.650848,7.095583,52.950027,20.383387,0.018666,0.015625,0.094541,78.490158,0.223672
2020-07-28,0.148598,288.552094,20.173548,10912.823242,0.003197,2.993424,7.227256,316.657257,1.678299,7.22346,55.575207,21.427496,0.019122,0.015959,0.097002,81.306328,0.230277
2020-07-29,0.139879,288.374146,19.89559,11100.467773,0.003192,3.025847,7.271179,318.190887,1.69729,7.116083,55.172005,20.198914,0.019325,0.015621,0.095288,79.145859,0.243099
2020-07-30,0.140588,292.194183,20.012735,11111.213867,0.003231,3.051163,7.352547,334.586639,1.670466,7.416992,56.643112,20.392242,0.019276,0.017338,0.096643,81.08992,0.244522
2020-07-31,0.138798,300.504517,20.668146,11323.466797,0.003225,3.09172,7.408437,345.554657,1.682366,7.772912,57.998138,19.970659,0.019677,0.017262,0.096931,84.464775,0.258904
2020-08-01,0.143573,317.99646,21.530432,11759.592773,0.003689,3.292289,7.814977,385.199707,1.731386,8.304459,61.293224,20.688574,0.020396,0.017255,0.106995,89.25676,0.289529
2020-08-02,0.133505,283.781982,20.944887,11053.614258,0.003336,2.93999,7.178682,370.671722,1.646085,8.271776,56.641445,18.960138,0.019039,0.016145,0.10255,84.9674,0.287062
2020-08-03,0.137335,296.535248,22.055012,11246.348633,0.003389,3.047613,7.168063,386.295166,1.67413,9.164759,58.468903,20.412926,0.019887,0.016711,0.105059,89.112999,0.30994
2020-08-04,0.143018,288.385864,22.282585,11205.892578,0.003535,3.034345,7.132067,389.875488,1.672565,9.821836,57.533054,20.722067,0.020352,0.018667,0.109971,87.263763,0.300493
2020-08-05,0.142695,294.486633,23.336218,11747.022461,0.003513,3.059179,7.233103,401.590576,1.697166,9.558774,59.010708,21.098324,0.020451,0.018853,0.107935,90.477699,0.303311
2020-08-06,0.144048,308.760315,22.707661,11779.773438,0.00356,3.092202,7.112605,394.961945,1.691133,10.140255,59.164265,21.605492,0.020275,0.019735,0.106432,95.61097,0.303584
2020-08-07,0.139155,303.458588,22.311546,11601.472656,0.003533,3.015313,6.881159,379.512848,1.670215,10.063365,57.245533,20.812656,0.019938,0.018709,0.103121,94.103424,0.294664
2020-08-08,0.145781,304.478882,22.878119,11754.045898,0.00351,3.053528,6.905473,393.987366,1.764395,12.689207,58.129208,21.216606,0.020418,0.020749,0.10296,94.880318,0.294022
2020-08-09,0.145244,300.400848,22.475536,11675.739258,0.003463,3.033215,6.893593,391.120453,1.784083,13.853205,57.13903,20.994518,0.020473,0.021862,0.105086,93.056572,0.288653
2020-08-10,0.143855,302.585541,22.613796,11878.111328,0.003499,3.238407,7.067364,395.887573,1.888605,13.441035,58.288845,21.245499,0.021517,0.021468,0.105994,93.755051,0.294659
2020-08-11,0.137436,282.946259,21.256945,11410.525391,0.003394,3.022567,6.766376,380.384064,1.728673,13.10599,54.386845,20.448586,0.020157,0.019984,0.100932,87.458679,0.284449
2020-08-12,0.137398,287.606781,21.75145,11584.93457,0.003484,3.060108,6.82687,391.02417,1.775095,16.621544,54.968586,20.59218,0.020391,0.020577,0.102179,90.294518,0.28493
2020-08-13,0.141245,299.516388,22.075544,11784.137695,0.003517,3.181062,7.022184,428.741791,1.852987,17.326002,57.741318,21.100805,0.022606,,0.102137,92.792824,0.297807
2020-08-14,0.138338,293.398041,23.069792,11768.871094,0.003561,3.254887,6.884367,437.397827,1.827885,16.926432,56.753124,21.738287,0.02475,,0.104972,91.438103,0.300371
2020-08-15,0.138303,303.004211,23.021751,11865.698242,0.003539,3.734397,7.196795,433.354919,1.853736,19.098751,59.927811,22.364904,0.025201,,0.106799,90.047127,0.299661
2020-08-16,0.138471,307.865295,23.497103,11892.803711,0.003524,3.878821,7.24457,433.786621,1.861231,18.804186,63.826542,22.384417,0.028207,0.019797,0.114619,91.22023,0.303492
2020-08-17,0.14092,317.298767,23.510103,12254.402344,0.003591,3.771222,7.374474,429.53125,1.920636,16.705545,67.028038,21.881611,0.030388,0.020009,0.113654,93.359146,0.314767
2020-08-18,0.137427,304.174988,23.067181,11991.233398,0.003514,3.588738,7.289837,423.669312,1.916017,16.241375,65.527534,21.00979,0.028803,0.019134,0.10877,93.520096,0.303307
2020-08-19,0.129275,292.698578,22.310396,11758.283203,0.003424,3.346974,6.814453,406.463776,1.767482,16.239985,62.004627,19.944826,0.026537,0.017879,0.102548,91.277451,0.290246
2020-08-20,0.133642,294.791626,23.092575,11878.37207,0.003459,3.440469,6.977217,416.439789,2.201113,16.091297,62.966755,20.568214,0.027545,0.019396,0.107175,101.311401,0.292573
2020-08-21,0.12376,284.298248,22.128994,11592.489258,0.003393,3.265769,6.665637,389.126343,2.008077,13.800856,59.379021,28.729496,0.024343,0.017973,0.100438,92.569595,0.280682
2020-08-22,0.125276,287.362427,22.23982,11681.825195,0.003442,3.369212,6.783627,395.835144,2.141801,15.960192,60.311157,26.014904,0.025163,0.018277,0.102462,94.739082,0.286546
2020-08-23,0.121595,284.957062,21.870842,11664.847656,0.003414,3.325361,6.777529,391.384491,2.047848,15.174676,60.62326,24.293827,0.024465,0.017918,0.10305,91.312607,0.285386
2020-08-24,0.124488,291.325958,22.605852,11774.595703,0.003418,3.390611,6.864363,408.144196,2.080732,15.18336,62.199425,23.920593,0.025163,0.018178,0.103502,93.93988,0.289215
2020-08-25,0.113292,276.799194,21.475367,11366.134766,0.003305,3.138529,6.498166,384.001038,2.021843,14.216811,58.580666,21.821905,0.023132,0.016962,0.098112,88.828781,0.277927
2020-08-26,0.115285,275.571014,22.277306,11488.363281,0.003303,3.12543,6.480997,386.466125,2.023448,15.251755,58.358173,22.98542,0.023747,0.017165,0.098418,89.123993,0.277491
2020-08-27,0.106824,264.58432,23.080753,11323.397461,0.003203,2.978848,6.356853,382.632629,2.039024,14.497711,56.041016,21.51967,0.0231,0.015938,0.093917,89.539352,0.264511
2020-08-28,0.109453,268.914703,23.133812,11542.5,0.003268,3.120462,6.509595,395.874664,2.133922,15.156061,57.354404,22.332947,0.023981,0.016337,0.095819,94.359978,0.272046
2020-08-29,0.116712,268.954285,23.011272,11506.865234,0.003282,3.137996,6.530779,399.921478,2.285189,16.567078,57.291733,22.662197,0.025038,0.016902,0.096737,92.81897,0.274497
2020-08-30,0.117437,279.06955,23.644915,11711.505859,0.0033,3.266469,6.685411,428.395721,2.28711,16.472963,62.725342,22.364092,0.026952,0.017139,0.098247,96.148193,0.283034
2020-08-31,0.122688,274.543182,23.19305,11680.820313,0.003221,3.225689,6.611018,435.079742,2.207588,15.708488,61.113796,21.868443,0.029298,0.017394,0.097311,93.347473,0.281766
2020-09-01,0.125411,292.719788,24.822096,11970.478516,0.003256,3.47884,6.76259,477.05191,2.132319,16.121492,62.88279,21.756754,0.034553,0.017033,0.099379,97.135849,0.295696
2020-09-02,0.115613,264.118622,24.690363,11414.03418,0.003122,3.10093,6.317802,440.040497,1.946107,14.897397,58.099648,20.555006,0.034451,0.015985,0.09265,91.081741,0.276461
2020-09-03,0.096154,216.062408,20.619886,10245.296875,0.002802,2.643032,5.671927,385.671936,1.644211,12.016678,47.774113,16.203457,0.041192,0.012455,0.079447,77.981133,0.24658
2020-09-04,0.102445,231.874603,21.056107,10511.813477,0.002899,3.014346,5.363436,388.24115,1.73125,12.492866,50.611977,17.053869,0.03562,0.014429,0.081452,82.348129,0.255883
2020-09-05,0.089923,225.300812,19.478767,10169.567383,0.002758,2.933592,5.047934,335.260071,1.573495,10.611472,47.589336,15.867653,0.029997,0.012114,0.075512,77.705078,0.237692
2020-09-06,0.09306,228.453278,23.190662,10280.351563,0.002787,2.9121,5.19296,353.362274,1.65447,12.913729,48.053574,16.257807,0.031523,0.012373,0.077862,80.332649,0.240731
2020-09-07,0.093333,228.608948,22.393307,10369.563477,0.002811,2.853522,5.114129,352.673492,1.629069,12.426577,48.770107,16.178997,0.032276,0.012207,0.078691,82.53054,0.242174
2020-09-08,0.091011,222.536987,23.190248,10131.516602,0.002756,2.758445,5.10236,337.602112,1.618636,11.785032,47.383801,15.703139,0.035001,0.012128,0.077537,83.902222,0.236753
2020-09-09,0.093349,224.676956,24.530291,10242.347656,0.002779,2.758105,5.073534,351.110016,1.696002,12.377293,47.897697,16.419851,0.034025,0.012857,0.078626,84.380806,0.239609
2020-09-10,0.097156,227.713486,24.559889,10363.138672,0.002805,2.78229,5.208734,368.101898,1.746981,12.551313,48.716854,16.828802,0.033077,0.012983,0.081324,83.46209,0.24353
2020-09-11,0.096989,225.53772,25.451414,10400.915039,0.002806,2.788837,5.23555,374.695587,1.84649,12.501497,49.089752,18.025394,0.033509,,0.083808,88.388794,0.243292
2020-09-12,0.097598,230.293839,28.529848,10442.170898,0.002819,2.80924,5.258013,387.183105,1.885207,12.769031,50.817154,17.780584,0.032749,,0.084105,86.505547,0.247814
2020-09-13,0.094856,221.826004,31.05863,10323.755859,0.002776,2.719655,5.075144,365.570007,1.765377,11.993546,48.066036,16.804565,0.030583,,0.080061,89.504234,0.241801
2020-09-14,0.096769,226.264236,31.178642,10680.837891,0.002803,2.738452,5.188043,377.26886,1.849168,12.119579,49.090122,16.402664,0.030452,,0.080452,92.65136,0.246327
2020-09-15,0.093496,235.629379,27.202391,10796.951172,0.002832,2.710616,5.208786,364.839203,1.821521,10.978154,48.390099,15.720609,0.027901,,0.078256,91.123253,0.24385
2020-09-16,0.09165,231.771515,27.964594,10974.905273,0.002826,2.719748,5.163062,365.812286,1.810059,10.761816,47.933434,15.78034,0.026494,,0.080199,86.605865,0.247847
2020-09-17,0.094217,233.167465,26.99313,10948.990234,0.002814,2.732446,5.234347,389.019226,1.953009,10.98888,48.877068,15.394523,0.028104,0.01352,0.080424,92.426918,0.252194
2020-09-18,0.091081,234.208633,27.399481,10944.585938,0.002804,2.696533,5.232654,384.364532,2.012595,10.081642,48.462814,15.0164,0.029089,0.014429,0.078461,92.299278,0.250707
2020-09-19,0.091657,233.628265,27.251112,11094.34668,0.002794,2.707757,5.255683,385.544373,1.897292,10.147277,48.67683,15.106882,0.027782,0.015278,0.07898,95.738861,0.251716
2020-09-20,0.089433,226.41571,26.392134,10938.271484,0.002778,2.67334,5.109915,371.052826,1.826198,9.768122,47.100529,14.835768,0.026965,0.014473,0.077406,93.361771,0.246743
2020-09-21,0.080428,213.515656,23.267879,10462.259766,0.00263,2.51481,4.872701,341.786072,1.620533,8.759941,43.390221,13.753784,0.024999,0.012671,0.070703,88.952469,0.232138
2020-09-22,0.081754,220.034225,24.10074,10538.459961,0.002656,2.573652,4.970047,344.503174,1.652866,8.764185,44.545048,13.66145,0.025044,0.012363,0.071987,92.954674,0.233417
2020-09-23,0.07683,208.165131,22.872679,10225.864258,0.002564,2.441541,4.879066,320.585541,1.591608,7.68582,43.042057,12.722646,0.024895,0.011393,0.067778,87.806969,0.221657
2020-09-24,0.082895,216.693863,24.622034,10745.548828,0.002644,2.538016,5.02254,349.356659,1.672632,9.833251,44.961006,14.21927,0.026316,0.012399,0.070631,92.772064,0.233018
2020-09-25,0.096909,216.659714,24.678379,10702.290039,0.002706,2.547686,5.013247,352.161865,1.668453,10.715445,46.008736,14.043523,0.0272,0.012898,0.074668,90.754372,0.241805
2020-09-26,0.09555,221.877838,26.238441,10754.4375,0.002708,2.574862,5.391321,354.965271,1.685102,10.335215,46.131226,14.611399,0.027276,0.012884,0.074222,93.27681,0.242369
2020-09-27,0.101206,229.073975,26.239866,10774.426758,0.002701,2.588454,5.464519,357.321686,1.665612,10.773764,46.010441,14.225249,0.026639,0.012741,0.073629,96.934471,0.243252
2020-09-28,0.100696,226.351013,26.984694,10721.327148,0.002658,2.57099,5.43021,354.9505,1.623414,10.317588,45.270672,14.412128,0.026397,0.012845,0.073706,92.660835,0.242051
2020-09-29,0.101136,229.235947,28.852825,10848.830078,0.002681,2.603044,5.421402,359.963409,1.606615,10.111197,45.698059,14.183649,0.02644,0.013186,0.074425,98.187347,0.243139
2020-09-30,0.101146,228.100922,29.330982,10787.618164,0.002642,2.582131,5.40589,360.022369,1.591763,9.857671,46.284039,14.231214,0.026278,0.01353,0.07497,106.420135,0.242311
2020-10-01,0.097878,228.157867,27.470755,10623.330078,0.002615,2.546285,5.342928,353.231293,1.593675,9.647449,46.283146,14.019402,0.025828,0.012738,0.073404,102.308464,0.238361
2020-10-02,0.092913,220.188232,27.32098,10585.164063,0.002584,2.484756,5.196861,346.532654,1.549928,9.23312,44.979713,13.581864,0.026006,0.011884,0.071269,100.334419,0.234202
2020-10-03,0.093684,219.742188,28.271854,10565.493164,0.002605,2.488539,5.146861,347.321594,1.537315,9.305865,45.653278,13.979009,0.027302,0.011777,0.07151,102.877373,0.233505
2020-10-04,0.096301,221.806549,29.064274,10684.428711,0.002646,2.525159,5.170965,353.121918,1.527121,9.424563,46.750809,13.919046,0.026525,0.011687,0.073291,104.170448,0.248502
2020-10-05,0.097687,222.385849,28.658798,10804.000977,0.002627,2.532711,5.119501,354.2771,1.512017,9.646209,46.379387,14.063528,0.026558,0.011395,0.073556,110.697578,0.250896
2020-10-06,0.092909,220.443756,27.767237,10621.664063,0.00261,2.69427,5.249243,341.021149,1.424945,8.78058,46.023781,13.34006,0.025688,0.010134,0.072645,106.808151,0.24586
2020-10-07,0.093936,223.555847,27.758896,10679.136719,0.0026,2.650193,5.188159,342.119781,1.411884,8.982042,46.674709,13.385594,0.025657,0.011279,0.072596,110.771271,0.249041
2020-10-08,0.096242,233.944672,27.749296,10923.62793,0.002603,2.615359,5.192152,351.455658,1.461103,9.547591,47.238403,13.758795,0.025707,0.011012,0.07332,111.223724,0.251615
2020-10-09,,,,,,,,,,,,,,,,,
2020-10-10,0.105025,237.323517,28.312487,11296.361328,0.002655,2.650857,5.302433,370.96759,1.604407,10.524793,48.921097,13.699034,0.02637,0.011407,0.077373,115.837479,0.25429
2020-10-11,0.106538,239.669846,28.55558,11384.181641,0.002674,2.665028,5.437757,375.142059,1.557173,10.847407,50.727901,13.864339,0.026467,0.011447,0.077229,125.921875,0.255719
2020-10-12,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,
2020-10-14,0.107297,259.133484,30.912119,11429.506836,0.002637,2.61407,5.381025,379.484039,1.554171,10.949109,49.846489,13.496859,0.026827,0.011147,0.074283,128.701736,0.249448
2020-10-15,0.106635,261.384735,31.295864,11495.349609,0.002593,2.597294,5.330966,377.441833,1.52213,10.737752,49.490372,13.044445,0.026536,0.010953,0.074041,129.831619,0.24594
2020-10-16,0.104064,250.325409,29.9949,11322.123047,0.002612,2.543399,5.178282,366.229004,1.497431,10.61955,47.692875,13.058545,0.025739,0.010595,0.078702,120.188896,0.240443
2020-10-17,0.106104,246.319931,30.248236,11358.101563,0.002581,2.535012,5.19018,368.855927,1.542387,10.652524,47.053928,13.206954,0.025746,0.010999,0.081916,120.038162,0.240931
2020-10-18,0.107388,249.812164,30.659523,11483.359375,0.002586,2.556328,5.222735,378.213684,1.503288,10.880713,47.619545,13.171979,0.025936,0.011632,0.079551,123.626007,0.242225
2020-10-19,0.108677,250.709793,29.925068,11742.037109,0.00259,2.590166,5.221812,379.935608,1.497482,10.886283,48.098915,13.206204,0.025861,0.011419,0.085249,125.404175,0.245964
2020-10-20,0.102494,242.845551,28.803444,11916.334961,0.002601,2.538812,5.097246,369.136902,1.444273,9.878593,47.051029,12.783571,0.026012,0.010812,0.080906,117.945435,0.243573
2020-10-21,0.106187,258.514587,29.772354,12823.689453,0.00263,2.622882,5.369103,392.189972,1.467989,10.804607,53.04533,12.87716,0.026721,0.01136,0.08378,121.752708,0.251615
2020-10-22,0.110572,266.472626,30.658192,12965.891602,0.002655,2.675139,5.620272,413.77298,1.48515,11.939335,54.267277,13.088811,0.027042,0.012134,0.08528,127.067749,0.256807
2020-10-23,0.108083,270.314667,30.633961,12931.539063,0.002647,2.642483,5.482522,409.766693,1.513051,12.163795,55.238689,13.095063,0.026691,0.012229,0.083795,127.296021,0.254879
2020-10-24,0.108075,275.122009,30.588821,13108.0625,0.002646,2.65024,5.525563,412.457611,1.50415,12.731548,59.095589,13.111049,0.02705,0.012288,0.085437,128.995697,0.256431
2020-10-25,0.106351,271.079437,30.10754,13031.173828,0.002653,2.694367,5.548082,406.217773,1.467858,12.160059,58.674801,12.714729,0.026935,0.011785,0.083143,130.799316,0.253213
2020-10-26,0.103097,259.782593,31.15456,13075.248047,0.002679,2.628513,5.450547,393.888306,1.449722,11.747902,56.745777,12.673523,0.026762,0.011407,0.080907,132.02179,0.248688
2020-10-27,0.102827,264.539429,31.638721,13654.21875,0.002677,2.664107,5.454066,403.99704,1.438739,11.973837,57.816051,12.826971,0.026961,0.011378,0.081809,133.728088,0.252899
2020-10-28,0.098977,268.489716,30.363506,13271.285156,0.002595,2.654615,5.279699,388.650757,1.347784,11.461742,55.742512,12.431995,0.026852,0.010665,0.078592,126.350365,0.245865
2020-10-29,0.095376,267.056061,29.842478,13437.882813,0.002581,2.627914,5.39765,386.730103,1.304575,11.265141,54.765854,12.663272,0.02649,0.010186,0.077453,124.282707,0.242295
2020-10-30,0.093369,261.828125,28.508411,13546.522461,0.002598,2.505477,5.257024,382.819977,1.212171,11.098557,53.835033,12.394079,0.025626,0.010082,0.076763,122.950859,0.239184
2020-10-31,0.093056,261.75824,28.431215,13780.995117,0.002576,2.52105,5.267003,386.590332,1.215018,11.220839,55.59026,12.282944,0.02577,0.009887,0.077673,126.335068,0.239744
2020-11-01,0.098197,267.555817,28.461565,13737.109375,0.002582,2.511798,5.21498,396.358185,1.206877,11.53663,55.587624,12.527768,0.025727,0.010487,0.078478,126.555298,0.239797
2020-11-02,0.092143,257.199707,27.88393,13550.489258,0.002517,2.430644,4.956998,383.156738,1.227273,10.797579,53.817482,12.311457,0.024433,0.010066,0.07566,118.734421,0.235421
2020-11-03,0.093434,244.146835,26.85705,13950.300781,0.002528,2.361035,4.853767,387.602173,1.158117,10.387002,53.819622,13.582362,0.024416,0.009244,0.075311,120.733299,0.23951
2020-11-04,0.095369,241.130096,26.931515,14133.707031,0.002533,2.349333,4.864776,402.141998,1.143312,10.472587,54.499104,13.084386,0.024196,0.009397,0.074593,115.955841,0.237793
2020-11-05,0.096994,249.547318,27.675859,15579.848633,0.002617,2.444272,5.092601,414.067352,1.189875,10.990669,58.678497,13.645784,0.024962,0.009733,0.080175,119.812462,0.245776
2020-11-06,0.109105,257.720184,29.018,15565.880859,0.00276,2.535127,5.355967,454.719299,1.304016,12.118072,63.131111,13.306114,0.026065,0.011198,0.083874,119.481216,0.258445
2020-11-07,0.101379,253.590408,27.738094,14833.753906,0.002671,2.499402,5.072661,435.713135,1.220379,11.757224,59.143646,13.05007,0.02492,0.010386,0.079614,111.313484,0.249582
2020-11-08,0.106621,270.697784,28.305117,15479.567383,0.002711,2.539606,5.178138,453.554779,1.298447,12.656035,61.055046,13.272657,0.025365,0.011126,0.081538,120.334145,0.253939
2020-11-09,0.105325,263.981323,28.018021,15332.31543,0.00267,2.499384,5.033513,444.163055,1.487735,12.520735,59.363884,12.901603,0.024811,0.011042,0.079677,115.659943,0.250748
2020-11-10,0.105805,257.351807,28.193342,15290.902344,0.002753,2.499405,5.122779,449.679626,1.400541,13.003463,58.237343,13.588933,0.024872,0.011581,0.079828,115.334953,0.253911
2020-11-11,0.105965,257.12149,27.956179,15701.339844,0.002769,2.503344,5.089673,462.960541,1.363521,12.807538,59.51503,13.744671,0.025054,0.011387,0.080692,113.365768,0.256259
2020-11-12,0.104525,259.821533,27.614807,16276.34375,0.002779,2.461787,5.032026,461.00528,1.300449,12.423223,60.365379,13.524097,0.024937,0.01065,0.080666,112.046997,0.254903
2020-11-13,0.106391,259.171783,28.182173,16317.808594,0.002821,2.597479,5.131899,474.626434,1.351728,12.887978,65.457199,13.864029,0.025405,0.011824,0.082318,114.112709,0.265191
2020-11-14,0.104202,255.769043,27.936201,16068.138672,0.002773,2.539619,5.03951,460.149841,1.339327,12.57696,63.774151,13.861307,0.025191,0.011245,0.081158,116.577446,0.268342
2020-11-15,0.100531,241.368027,27.621031,15955.587891,0.002775,2.49787,5.027724,447.559082,1.305805,12.121813,62.279922,11.464651,0.025409,0.011036,0.080294,114.620941,0.269642
2020-11-16,0.104008,250.139297,28.06411,16716.111328,0.002886,2.57572,5.312433,459.940308,1.326026,12.59079,71.326248,14.349894,0.025596,0.011337,0.081896,117.98246,0.28552
2020-11-17,0.1096,255.288528,28.530581,17645.40625,0.002936,2.712104,5.76629,480.360077,1.360234,13.244712,75.852341,14.319349,0.026468,0.012347,0.086075,125.430389,0.302408
2020-11-18,0.106403,247.126053,28.076162,17804.005859,0.002909,2.6418,6.061841,479.48407,1.362298,13.592996,73.694939,14.756431,0.026822,0.011809,0.083615,123.641983,0.294222
2020-11-19,0.105866,246.270081,28.094105,17817.089844,0.002911,2.636215,5.920777,471.630432,1.311353,13.621882,81.68367,13.865911,0.025802,0.011502,0.083906,118.385483,0.303766
2020-11-20,0.118226,258.854889,28.891996,18621.314453,0.002984,2.775548,6.051115,509.744568,1.346259,14.078273,82.583153,14.319213,0.02627,0.012036,0.088307,120.944801,0.328068
2020-11-21,0.132945,301.924805,30.391291,18642.232422,0.003507,3.216101,6.566002,549.486633,1.377062,15.355934,86.410118,15.29163,0.030335,0.014357,0.108405,128.06749,0.458344
2020-11-22,0.14476,286.993408,29.925072,18370.001953,0.003329,3.051497,6.020376,558.068115,1.365575,14.444801,82.704208,15.414575,0.028699,0.013846,0.103526,123.333878,0.4437
2020-11-23,0.15351,323.025818,30.965368,18364.121094,0.003648,3.382453,6.53139,608.454041,1.414414,15.270844,89.039314,16.160982,0.031673,0.01603,0.130599,129.889008,0.61398
2020-11-24,0.166323,345.605133,33.80315,19107.464844,0.004204,3.585985,7.259277,603.897766,1.546407,15.620665,89.205376,17.347689,0.035067,0.016134,0.19548,135.200348,0.692103
2020-11-25,0.155162,312.777557,31.34296,18732.121094,0.003727,3.439417,7.002115,570.686646,1.989821,14.260965,81.880127,16.461147,0.033106,0.016564,0.195202,129.145874,0.635483
2020-11-26,0.138281,270.510742,28.204916,17150.623047,0.00325,2.940967,6.125151,518.801147,1.506059,12.575363,70.865723,14.771671,0.029387,0.014545,0.167548,119.351158,0.533019
2020-11-27,0.141028,264.955322,28.475187,17108.402344,0.003275,2.871366,6.202728,517.493713,1.46998,12.490259,69.123871,14.567674,0.029363,0.014486,0.206409,117.31321,0.559268
2020-11-28,0.164791,275.571289,29.143911,17717.414063,0.003405,2.999106,6.326378,538.229797,1.61326,13.078346,72.692963,15.423987,0.030435,0.015338,0.200203,122.003983,0.625622
2020-11-29,0.166639,283.931488,30.117603,18177.484375,0.003448,3.032927,6.392298,575.758057,1.588436,13.372918,79.235069,15.177712,0.030699,0.015179,0.194224,123.992523,0.606246
2020-11-30,0.171308,316.420197,31.392786,19625.835938,0.003551,3.259185,6.716744,614.842529,1.565829,14.225639,87.574631,15.718017,0.03232,0.015976,0.202093,129.714264,0.664337
2020-12-01,0.155983,288.135834,30.108303,18802.998047,0.003335,2.995363,6.174108,587.324158,1.725297,13.389535,85.435768,15.215943,0.030277,0.014757,0.184425,125.928825,0.612923
2020-12-02,0.158557,294.251068,30.297361,19201.091797,0.003374,3.059113,6.234452,598.352356,1.827389,13.987366,88.856514,13.875273,0.031196,0.016395,0.185151,127.89872,0.629893
2020-12-03,0.164212,292.295349,30.70443,19445.398438,0.003428,3.082921,6.580672,616.70874,1.834939,13.974721,89.098969,14.973194,0.031641,0.01739,0.184304,133.017349,0.631483
2020-12-04,0.148241,280.708069,29.072208,18699.765625,0.003298,2.856019,6.003085,569.354187,1.656689,12.741245,80.017075,13.564604,0.029553,0.015774,0.162855,127.017944,0.557262
2020-12-05,0.159668,289.308594,29.729488,19154.230469,0.003397,3.011129,6.193979,596.595459,1.770147,13.173038,83.118729,16.67437,0.030572,0.017495,0.171718,133.36055,0.584421
2020-12-06,0.158867,286.35611,29.540804,19345.121094,0.003388,2.99616,6.16181,601.908997,1.726927,13.492397,83.555336,16.896248,0.030925,0.017158,0.17563,134.650558,0.619851
2020-12-07,0.15413,283.894714,29.378136,19191.630859,0.003342,2.95174,6.150582,591.843384,1.691688,13.080949,83.624062,16.131973,0.030317,0.018133,0.16846,138.924637,0.608934
2020-12-08,0.140928,267.548462,27.636307,18321.144531,0.003179,2.798383,5.772328,554.827759,1.612491,12.145714,76.748657,15.195793,0.027849,0.016355,0.152803,135.71199,0.558836
2020-12-09,0.148165,268.709961,28.129305,18553.916016,0.003158,2.809649,6.06922,573.479126,1.632397,12.63339,77.41098,15.468357,0.02871,0.016806,0.172224,132.628235,0.58359
2020-12-10,0.141994,265.980682,27.69619,18264.992188,0.003105,2.742677,5.900728,559.678528,1.565098,11.922199,74.829559,15.918792,0.028146,0.01591,0.161102,133.896027,0.572954
2020-12-11,0.139449,259.331024,27.361004,18058.904297,0.003079,2.694382,5.80217,545.797363,1.493385,11.660106,72.087334,14.923067,0.027819,0.015606,0.15118,141.556137,0.546483
2020-12-12,0.14446,267.714569,28.164452,18803.65625,0.003163,2.768181,5.966903,568.567322,1.586732,12.209157,76.706894,15.942827,0.028572,0.016511,0.15895,146.723129,0.506401
2020-12-13,0.153964,275.348511,29.101692,19142.382813,0.003256,2.848079,6.114132,589.663208,1.589484,12.933703,82.000641,15.7805,0.029184,0.016461,0.174852,151.909927,0.511464
2020-12-14,0.157992,276.553101,30.029577,19246.644531,0.003231,2.842593,6.029318,586.011169,1.58096,12.827553,82.363159,15.913779,0.029088,0.01636,0.169762,152.683167,0.497712
2020-12-15,0.154305,288.394379,29.547283,19417.076172,0.003206,2.8645,6.054771,589.355591,1.571748,12.705471,81.400673,15.990032,0.029206,0.016515,0.166557,150.995682,0.46971
2020-12-16,0.167589,311.419037,30.490194,21310.597656,0.003416,3.097922,6.437229,636.181824,1.608272,13.451087,92.789688,15.916619,0.031176,0.017254,0.191401,158.70459,0.568628
2020-12-17,0.163483,310.301575,30.184134,22805.162109,0.00373,3.040119,6.478168,642.868958,1.580079,13.467133,100.959572,16.117033,0.030708,0.017061,0.185935,160.220963,0.576677
2020-12-18,0.164988,312.779449,30.93836,23137.960938,0.003858,3.062553,6.402587,654.811951,1.66133,13.511193,109.384506,19.575657,0.031113,0.017445,0.185127,154.821121,0.58428
2020-12-19,0.164714,318.247925,33.296356,23869.832031,0.003927,3.05924,6.424134,659.297913,1.755425,13.492187,120.558907,19.612591,0.03129,0.017374,0.181837,155.017532,0.579163
2020-12-20,0.161988,348.160553,34.160297,23477.294922,0.004625,3.135013,6.474916,638.290833,1.773221,13.070074,114.665993,17.617573,0.031225,0.016307,0.176979,152.500015,0.556058
2020-12-21,0.152656,314.488922,32.269527,22803.082031,0.004787,2.943183,6.131781,609.817871,1.696167,12.341995,105.005394,17.769016,0.02938,0.01557,0.166357,146.271591,0.516944
